N,P,K,temperature,humidity,ph,rainfall,label
84,55,38,26.8748389,79.78725152,6.956682743,6.815027941,jute
80,45,42,23.1426498,74.99739774,7.380396262,5.980454634,jute
76,54,45,24.29496635,77.62976013,6.176618831,7.282679197,jute
76,56,39,24.39459498,89.89106506,6.551130445,7.760708854,jute
81,40,45,25.7629429,80.76238215,6.427726565,6.870361587,jute
76,44,45,25.4879684,84.48235878,6.740947635,6.645074354,jute
69,47,40,25.37122686,76.2403666,6.130136384,7.237286579,jute
82,40,45,26.21312799,81.70476368,6.667633355,7.091487264,jute
69,57,35,24.30748599,78.54340987,6.186814392,7.332037681,jute
81,36,38,23.76554749,87.98329901,6.334837865,5.917976976,jute
67,60,38,24.79853023,78.53037059,7.16214284,6.389163106,jute
72,51,40,23.20683504,74.09956958,7.422318499,7.853412516,jute
65,39,45,23.66805429,70.89000744,6.768001309,7.262335752,jute
78,50,43,25.12417673,85.72530641,6.348441469,6.282354673,jute
77,52,41,23.89069041,83.46409075,6.097294061,6.603270205,jute
89,52,42,23.09433785,81.45139295,6.14132902,7.742468555,jute
62,49,37,24.21744605,82.85284045,7.479248124,6.540810575,jute
90,48,45,24.06475727,71.31342851,6.509174789,6.048780362,jute
66,47,36,24.85441411,74.4407048,6.57256106,6.912321181,jute
80,52,39,26.41915161,76.85691248,7.165696848,7.764180244,jute
89,52,45,24.89326318,77.01222585,7.207457208,7.73503874,jute
77,51,44,23.25583402,82.7015932,7.124333547,6.543940339,jute
94,37,41,24.7634518,87.06071115,6.463538707,7.053664823,jute
75,41,35,24.97042599,78.62697699,6.856833064,6.560689976,jute
60,55,36,26.12797248,80.49172597,7.132389299,5.930420764,jute
62,56,35,25.97825807,81.65769588,6.235357638,6.431055476,jute
84,40,42,26.2830571,73.35763537,6.704273839,7.349993236,jute
100,56,40,26.38905406,83.31240346,7.433313409,6.935103972,jute
75,56,44,25.2746335,73.7459581,6.109478059,6.615875126,jute
78,46,42,23.09499564,78.45959697,7.095413294,6.11752572,jute
82,48,36,25.79351957,81.76904006,6.352076783,7.607946386,jute
100,58,41,23.17403323,87.88255345,6.658769991,6.323690323,jute
88,50,40,25.63215038,79.95150917,7.051822472,7.175520776,jute
67,41,40,25.848795,87.81661683,7.333143205,6.008639382,jute
72,42,43,26.56767277,80.90424543,6.352771037,7.137463012,jute
89,40,43,26.24532085,72.97198375,7.124050134,7.47917789,jute
89,57,43,26.91515043,73.19897535,6.998787171,6.977295465,jute
61,41,44,24.36972377,82.11319791,6.537914958,6.296106039,jute
79,45,43,25.71901283,79.15532398,7.171054239,7.369037102,jute
84,40,43,25.01157559,88.3313023,7.228268228,6.669952811,jute
98,43,35,25.40785911,76.44048625,7.319952206,7.426664669,jute
75,36,44,23.28081,74.27607475,6.613341343,6.052942512,jute
89,58,35,23.98651719,82.09053379,6.096838784,6.577072661,jute
91,41,37,24.48556447,83.20630007,6.132570523,7.568174098,jute
77,48,36,25.86705009,84.09985284,7.36008498,6.096026957,jute
66,58,35,23.5643831,79.46283115,7.321619041,7.293679921,jute
62,59,41,24.2248758,74.89465426,7.175170657,7.578469516,jute
82,35,35,25.49386782,86.97061481,7.299076163,6.949875067,jute
61,41,35,24.97178693,79.47557931,6.842966479,7.70697489,jute
99,57,38,24.80624984,82.09281674,6.356295568,6.155969189,jute
70,42,43,23.16814977,76.66724969,6.508342839,6.185886031,jute
90,59,35,24.25133493,89.86454053,7.098227926,6.896622488,jute
73,43,42,26.58361011,78.00774772,6.310699968,6.095428598,jute
67,46,44,26.82489244,78.20392774,7.093328631,6.05984176,jute
84,37,42,25.49674786,81.13449097,6.691074249,6.690111157,jute
72,41,36,24.09874353,80.57226761,6.187746776,6.963008303,jute
71,56,37,23.18866654,86.20899734,6.491506245,6.93321563,jute
64,53,38,26.24347471,78.51063754,6.855362875,7.220729339,jute
65,54,39,23.75091572,71.14782585,7.124571593,6.302714776,jute
60,58,37,26.13871511,79.1188943,6.067302109,6.751545406,jute
86,39,43,26.14576648,71.23690851,6.432051512,7.602392118,jute
90,50,44,26.91643698,73.48655995,6.253408852,6.75085187,jute
91,38,36,26.5232969,77.17331847,7.287318723,6.214758118,jute
87,48,38,23.81579631,80.94023552,7.161865733,7.492606929,jute
72,41,36,26.50838667,86.84264005,6.065898283,6.022841327,jute
71,54,35,26.63952463,70.95705996,7.311077075,7.84785726,jute
82,46,41,23.3250131,79.79609448,6.581693772,7.374394283,jute
71,52,43,26.47549543,73.96164569,6.732826127,7.09651024,jute
80,43,43,23.78756036,74.36794079,6.014572075,6.797018323,jute
77,55,43,25.49941707,75.99987588,6.663559451,7.62654263,jute
95,57,41,23.24925555,73.65346838,6.434610995,7.274310484,jute
63,47,35,26.98582182,89.05587886,7.432768147,7.632987059,jute
93,43,38,23.61475336,86.14290267,6.987332927,5.914784402,jute
87,44,43,23.87484465,86.79261344,6.718725189,6.988768949,jute
88,52,39,23.92887902,88.07112278,6.880204617,6.089010772,jute
90,39,37,24.81441246,81.68688879,6.86106911,7.511363724,jute
90,39,43,24.44743944,82.286484,6.7693455,7.518444429,jute
84,38,43,26.57421679,73.81994896,7.26158085,6.272531791,jute
91,21,26,26.33377983,57.36469955,7.261313694,7.545470126,coffee
107,21,26,26.45288458,55.32222678,7.235070264,5.696304472,coffee
83,38,35,25.70822684,52.88667115,7.18915558,5.383169654,coffee
108,24,31,24.12832546,56.18107663,6.431899748,5.798259126,coffee
116,28,34,23.44372334,60.39523266,6.42321105,4.81143011,coffee
116,23,25,23.4123707,52.26994674,6.869720196,5.486892728,coffee
109,31,27,23.05951896,50.40609436,6.973839707,6.476267224,coffee
89,25,34,23.07895447,63.65861483,7.184801627,5.113249776,coffee
118,18,32,27.6496114,51.11044023,6.351823783,4.836192213,coffee
111,32,34,25.46743689,69.35161206,6.392048018,6.747104181,coffee
84,36,28,26.7350622,55.55164819,6.119892347,5.536634697,coffee
85,33,25,26.20811417,52.50987966,6.910823945,7.444664661,coffee
99,15,27,27.0424167,57.27927475,6.501157208,6.523118579,coffee
81,30,31,24.65090184,51.93952357,7.027585559,5.320419437,coffee
95,39,29,27.35152643,55.99375012,7.13411409,5.865403642,coffee
81,34,30,25.17787724,62.26244581,6.647765997,5.315431689,coffee
80,15,28,23.11438731,68.00096043,6.703270635,6.373797732,coffee
104,20,26,27.22783677,52.95261751,7.493191968,6.918347531,coffee
109,29,28,23.26316991,60.5160021,6.724688503,7.644706579,coffee
100,32,26,25.234661,57.53161469,6.043485685,4.89079424,coffee
100,24,28,25.59535262,57.72920846,7.101661011,7.707611224,coffee
83,21,28,25.5674832,60.49244602,7.466900683,7.489204106,coffee
120,23,28,25.67324193,51.29043632,6.877799264,7.727308531,coffee
104,26,30,24.40726724,62.65692638,6.410992833,5.854241567,coffee
108,33,31,23.69287069,66.76090123,7.393825704,5.695182772,coffee
91,25,26,24.53460016,66.99765375,7.482414225,7.106532508,coffee
86,26,27,27.13140403,52.89368299,6.081172981,7.575907012,coffee
98,18,27,27.56088634,68.49299897,6.516312148,6.591960925,coffee
111,27,31,23.59302313,55.27564977,6.043330951,7.535356988,coffee
84,39,35,23.17714381,52.13864034,6.959404135,4.618557331,coffee
98,27,27,24.71384065,51.29142534,7.238109556,7.781258705,coffee
118,21,34,24.38534644,64.72543073,7.234258375,4.709937437,coffee
103,27,31,27.15998538,51.59100753,6.691541233,4.96752837,coffee
82,24,33,26.53543168,67.09608099,6.809593554,4.749978087,coffee
86,31,35,27.01207284,60.76645256,6.485761419,7.537436736,coffee
88,35,35,27.55906475,58.45742907,6.784460602,4.643267689,coffee
84,27,29,23.32293161,53.00366334,7.167092586,6.624583807,coffee
120,40,33,24.23850608,54.30329632,6.73410539,4.533716583,coffee
106,40,30,23.42611644,64.10651528,6.779984384,4.830107906,coffee
113,21,33,26.02241444,55.83288958,7.277422738,6.964649307,coffee
117,34,25,24.83846178,56.7685316,7.21270048,4.898169429,coffee
80,30,25,26.24092174,65.64381357,7.487266991,5.841618906,coffee
88,21,27,24.43011925,66.02411187,7.231166546,7.151056197,coffee
113,33,34,26.00373964,62.1445102,6.559817161,6.042432126,coffee
87,23,28,26.22367404,62.26594559,6.979590627,7.627803024,coffee
113,15,29,27.09617155,63.55324262,6.779230041,7.489923488,coffee
98,29,30,25.64004392,61.03273481,6.217974349,7.853289906,coffee
97,29,27,27.74576987,54.36976075,7.205078785,5.506375713,coffee
85,35,32,26.24928198,54.28617819,6.854011265,5.240630835,coffee
82,29,35,26.67377159,52.24226285,6.246872394,6.147810622,coffee
103,33,25,27.10210397,55.7497332,6.911066044,5.492177839,coffee
112,17,28,27.62975458,61.26002598,6.777417989,7.742097102,coffee
99,19,33,27.5364547,55.51673151,6.273741983,5.143217098,coffee
120,20,34,23.56960509,50.56339727,6.906124587,5.133059524,coffee
114,27,28,24.99451759,57.93250202,7.162802357,7.593452055,coffee
100,40,35,27.56441788,54.41094079,6.955787351,7.000633543,coffee
108,35,25,23.98143338,61.10935084,6.971963169,6.359366516,coffee
115,31,30,24.22984659,67.37768353,6.840927967,4.819186685,coffee
87,28,30,25.60153969,68.66257977,6.536676653,6.647179547,coffee
82,24,26,24.31274458,53.57285558,6.089443603,7.260251697,coffee
94,26,27,26.36629861,52.25738495,7.456460375,6.981008508,coffee
87,28,35,26.5602777,57.1621814,6.759211911,5.986678059,coffee
118,40,35,26.35034208,58.50650238,7.460174812,4.785772823,coffee
87,38,29,25.20406808,57.88370456,6.652642579,6.147469508,coffee
92,40,30,23.35723208,55.18792166,6.026287448,6.759751756,coffee
97,22,26,23.60567546,59.68849145,6.074190142,7.289638028,coffee
99,40,32,24.18471151,69.94807345,7.045543056,6.427987134,coffee
89,28,33,26.44414097,53.83876189,6.993236001,6.904422496,coffee
112,39,29,26.12492233,63.37479229,6.726528895,5.819036634,coffee
111,28,26,27.77363343,64.47858698,6.937352845,7.58709148,coffee
114,20,26,25.55656667,62.67087838,7.27905689,7.621520602,coffee
117,26,30,27.92374437,67.96910852,7.079850922,4.536714689,coffee
111,29,31,26.05968403,52.31098539,6.136286518,6.352096594,coffee
119,30,28,26.35770906,64.57578034,6.505203696,6.44200589,coffee
116,40,33,24.91370487,54.15319242,7.042089492,5.100319465,coffee
95,37,35,27.31317116,68.4233391,6.348337519,7.575937555,coffee
86,40,33,26.1387869,52.26311691,7.432322234,5.366251047,coffee
117,37,32,23.1069385,67.06230539,6.787658922,6.40066774,coffee
105,18,35,23.52648086,68.44030686,6.743417121,6.76708637,coffee
109,23,25,25.11711046,68.48030408,7.00733163,7.672336531,coffee
80,18,31,24.02952505,58.84880599,7.303033217,5.302377831,coffee
101,31,26,26.70897548,69.71184111,6.861235184,6.254365697,coffee
103,33,33,26.71717393,50.50148528,7.131435858,4.99241726,coffee
93,26,27,24.59245684,56.46829641,7.288211994,5.421433256,coffee
104,35,28,27.51006055,50.66687215,6.983732393,5.669116331,coffee
116,36,25,27.57847581,58.52534263,6.172090205,6.16854478,coffee
107,38,29,26.65069302,57.56695719,6.35118177,5.712797835,coffee
101,33,33,26.97251562,62.0183627,6.908671379,5.624451941,coffee
107,31,31,23.17124551,52.97841162,6.766184468,6.028352929,coffee
99,16,30,23.52652084,65.44340921,6.392791654,7.329638594,coffee
103,40,30,27.30901814,55.196224,6.348316257,5.570203323,coffee
118,31,34,27.54823036,62.88179198,6.123796057,7.142404772,coffee
106,21,35,25.627355,57.04151119,7.428523634,7.423254079,coffee
116,38,34,23.29250318,50.04557009,6.020947179,7.223172638,coffee
97,35,26,24.91461008,53.74144743,6.334610249,6.545469713,coffee
107,34,32,26.77463708,66.4132686,6.78006386,6.998996358,coffee
99,15,27,27.41711238,56.63636248,6.086922359,5.036401969,coffee
118,33,30,24.13179691,67.22512329,6.362607851,6.823733803,coffee
117,32,34,26.2724184,52.12739421,6.758792552,5.006901291,coffee
104,18,30,23.60301571,60.39647474,6.779832611,5.548702421,coffee
